path,label,pca_feature_1,pca_feature_2,pca_feature_3,pca_feature_4,pca_feature_5,pca_feature_6,pca_feature_7,pca_feature_8,pca_feature_9,pca_feature_10,pca_feature_11,pca_feature_12,pca_feature_13,pca_feature_14,pca_feature_15,pca_feature_16,pca_feature_17,pca_feature_18,pca_feature_19,pca_feature_20,pca_feature_21,pca_feature_22,pca_feature_23,pca_feature_24,pca_feature_25,pca_feature_26,pca_feature_27,pca_feature_28,pca_feature_29,pca_feature_30,pca_feature_31,pca_feature_32,pca_feature_33,pca_feature_34,pca_feature_35,pca_feature_36,pca_feature_37,pca_feature_38,pca_feature_39,pca_feature_40,pca_feature_41,pca_feature_42,pca_feature_43,pca_feature_44,pca_feature_45,pca_feature_46,pca_feature_47,pca_feature_48,pca_feature_49,pca_feature_50,pca_feature_51,pca_feature_52,pca_feature_53,pca_feature_54,pca_feature_55,pca_feature_56,pca_feature_57,pca_feature_58,pca_feature_59,pca_feature_60,pca_feature_61,pca_feature_62,pca_feature_63,pca_feature_64,pca_feature_65,pca_feature_66,pca_feature_67,pca_feature_68,pca_feature_69,pca_feature_70,pca_feature_71,pca_feature_72,pca_feature_73,pca_feature_74,pca_feature_75,pca_feature_76,pca_feature_77,pca_feature_78,pca_feature_79,pca_feature_80,pca_feature_81,pca_feature_82,pca_feature_83,pca_feature_84,pca_feature_85,pca_feature_86,pca_feature_87,pca_feature_88,pca_feature_89,pca_feature_90,pca_feature_91,pca_feature_92,pca_feature_93,pca_feature_94,pca_feature_95,pca_feature_96,pca_feature_97,pca_feature_98,pca_feature_99,pca_feature_100,pca_feature_101,pca_feature_102,pca_feature_103,pca_feature_104,pca_feature_105,pca_feature_106,pca_feature_107,pca_feature_108,pca_feature_109,pca_feature_110,pca_feature_111,pca_feature_112,pca_feature_113,pca_feature_114,pca_feature_115,pca_feature_116,pca_feature_117,pca_feature_118,pca_feature_119,pca_feature_120,pca_feature_121,pca_feature_122,pca_feature_123,pca_feature_124,pca_feature_125,pca_feature_126,pca_feature_127,pca_feature_128,pca_feature_129,pca_feature_130,pca_feature_131,pca_feature_132,pca_feature_133,pca_feature_134,pca_feature_135,pca_feature_136,pca_feature_137
s3://p8-data-cloud/Fruits_Cloud/Onion white/r_172_100.jpg,Onion white,8.905781,-3.7535539,-12.554646,10.5713215,-1.2218632,7.9470987,1.0978974,-0.09449481,0.32220766,-4.9940457,-0.787937,-1.7168735,2.5435543,2.2814374,-2.2929628,0.8419627,-1.2608104,1.7924962,3.534989,-1.1891668,3.3343647,0.06981027,-0.76630193,-0.7665865,0.08559908,1.3369541,-4.292745,-3.209767,3.7671258,-1.0734566,0.85929376,-0.978264,0.08483137,0.81621855,-0.17130466,0.27494636,-1.5255495,1.9795595,-0.19484062,1.0859088,-1.0755918,-2.8736994,2.4093513,-0.53647757,2.434142,-1.5245975,0.7776001,-1.8471935,1.9180406,-0.71472543,1.1274993,-1.1511805,-0.03820916,-2.3580267,-1.1108844,-1.4331634,1.5838608,-2.0374231,-0.7339829,-1.0234176,-1.023498,0.09357842,0.6951613,0.8713288,0.21405889,-0.91584766,0.6689898,-0.0359782,-0.18118016,0.67156136,0.0735937,-1.5916256,-0.31541222,-0.9019633,-0.035642855,-0.6090282,-0.521167,-0.636195,-1.0955075,1.7003639,-0.041992232,-1.5885903,0.8493636,-0.8989944,0.27373606,-0.5697593,0.41002652,-0.17919195,1.7385688,1.4395349,-0.0050712065,-0.40409645,1.0756347,1.2484945,-1.2887794,-0.25638646,-0.7629212,1.0157756,0.54225516,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Tomato 1/r2_9_100.jpg,Tomato 1,2.837789,-14.94214,-6.7004023,-1.813635,3.0062122,4.4361763,5.946274,-2.8754714,-0.7075194,-4.604751,-6.2180977,-0.8204605,3.4232876,-1.0597775,2.6064517,-3.8304925,-1.8387446,2.4468615,0.5722413,0.35928756,0.7408409,0.17409061,2.9677277,1.3196455,-1.9637394,1.5158676,-4.9929023,-3.2258694,-0.49007925,-0.6474061,-0.24043316,-1.997442,1.498889,-0.30711788,0.45161566,3.2831972,-0.39521173,0.6404368,-0.6703331,0.120520025,1.5420219,-1.1148796,-0.69097614,0.05231723,1.0308352,-1.9583987,-1.1841369,-1.5811456,0.10432182,1.018018,1.6101884,-0.18467414,0.14135647,0.8248597,-0.40227157,-1.009641,-0.43265378,-1.0388452,-0.48878413,-0.23726985,-0.8895888,-0.67007154,0.47357124,-0.26732627,0.78618973,-0.7470804,0.6118801,0.47306958,-0.3130734,0.41451842,0.23138629,-1.6376679,-0.40317586,-0.25202474,-0.26134577,-0.5426648,-0.5000373,-0.2896311,-0.7509225,1.5190451,-0.1976333,-1.4910114,0.9642404,-0.8624959,-0.19116499,-0.5906224,0.88409954,-0.59998775,1.4266603,1.1949205,0.30133688,-0.78606987,1.0500505,0.12822138,-2.201643,-0.48177564,0.35996076,1.2589263,0.3500714,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Onion white/176_100.jpg,Onion white,0.4390914,-2.5974329,-13.895253,4.724558,-0.22758804,3.4385538,-0.025270369,9.796092,0.63070714,-8.558707,-8.110987,-0.7442749,-0.99357176,0.8500262,-0.8902745,2.3147974,-2.0288808,-0.30190566,-1.2469424,-2.0045576,3.5296,1.1626163,0.7609144,-0.8123587,1.8320953,1.6526723,-6.375045,-3.2417736,0.103955604,-1.1087377,0.7494618,-1.1690207,0.16846092,0.79065895,1.636058,-0.81375533,3.1479955,1.8120786,-0.79237914,0.670368,-0.21256031,-1.5559672,-2.2392883,0.85381687,1.6610723,-1.3828455,1.1089545,-1.201871,1.1734579,0.9596821,-1.0981724,-0.47482133,-0.43712375,0.59901124,0.5149888,-0.8349383,-2.0109715,-0.57747155,-1.0843967,0.68700504,-1.377795,-1.3017372,0.60898805,-1.032698,0.9269095,-1.4204065,-0.0066258674,0.6543217,0.20550992,0.26947585,0.67723376,-0.38752016,-0.30751917,-0.09270271,0.02932467,-0.9173186,-0.7368951,-0.3133259,-0.6509867,1.392926,-0.41327816,-1.7846445,1.0467737,-0.3514774,0.13078925,-0.55621004,0.6593719,-0.36086717,1.7212182,1.4733021,-0.021637734,-0.380615,1.2151173,1.4254581,-1.2733197,-0.37107557,-0.6792105,0.9087394,0.4862795,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Kiwi/r_32_100.jpg,Kiwi,-3.1014278,2.7661977,-15.1917305,-3.2863288,-1.9219894,10.995684,3.4795144,1.2064893,-4.2808156,-2.524991,-6.415903,1.7390329,-0.36391547,1.4307293,1.0966357,-5.199266,-3.3386912,-0.47509357,4.1658816,0.029979886,1.3836465,1.0334865,-0.7660929,-1.9144615,2.1270165,2.212137,-4.520123,-1.5364472,-0.76954323,0.5130568,1.1804807,-0.7897172,-1.294729,-0.72176147,0.2095925,-0.060169794,0.08846713,1.7458961,-0.869467,-1.0402658,1.3178542,-1.0592116,-1.0208336,-1.3694358,-0.08493523,-0.45965338,0.46843764,-1.5242743,-0.45391342,-0.282354,2.2502186,0.18866636,-0.31915212,-0.043924503,-1.5927372,-1.7685922,0.41167802,-1.6227107,-0.8512869,0.34906143,-0.3929459,-2.045522,0.99146175,0.4445946,0.13754156,0.22576594,0.2912532,1.179423,0.09566766,-0.5933961,0.7892507,-0.39074874,0.20152706,-0.77290195,-1.201221,-0.6124261,-1.0623643,0.5448103,-1.958449,1.7048866,0.61378556,-0.53824615,2.0311582,0.25842592,0.6595439,-0.76518184,0.61846805,0.089052945,1.7614801,1.5867813,-0.08869092,-0.44925624,1.3412137,1.4687699,-1.3998785,-0.41832063,-0.6202184,1.0420184,0.42655998,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Apple Golden 2/r_322_100.jpg,Apple Golden 2,-7.7587614,-1.3453492,-8.940865,5.6696596,4.544869,-0.61980104,4.7411675,-0.87170804,-2.840215,-3.1243796,-4.751563,-2.4586356,3.104544,-0.7485702,-6.4281783,-1.4623839,-6.2397957,-0.5772525,1.9416958,0.14945623,3.005307,0.8664596,0.1315684,-1.7771811,1.2504697,1.4527384,-4.20617,-2.5636728,-1.1084498,-0.0077053043,0.73261184,-0.83308405,-0.0877909,-0.58549744,-1.0179433,0.5221831,-0.03308865,0.75090855,-1.5120931,-1.3436483,1.9480219,-1.0868092,-0.5984628,-0.042985607,1.0130789,-0.7861082,0.17553061,-1.1358277,0.7121607,1.330244,0.77253145,-0.065353975,-0.47696456,0.03585519,-0.29534417,-1.3900853,-0.44535756,-1.8276258,-0.330448,-0.22661975,-0.8519488,-0.92292035,1.3033901,-0.053223357,1.3277142,-0.53129524,0.20291044,0.7086491,-1.0352678,0.19358937,0.77968365,-2.0837643,-1.1468316,-0.742128,0.17314366,-0.7652784,-0.95508343,-0.80797493,-1.45277,2.2212343,-0.51680475,-1.9140121,1.3454334,-0.18802081,-0.011000172,-0.542781,1.019666,-0.22310945,1.1226441,1.1756593,-0.5585716,-0.4771288,-0.059498325,0.9613041,-2.2396188,-0.4992156,-1.6853188,1.0522442,1.2969586,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Corn/r_68_100.jpg,Corn,5.2366815,1.7756809,-5.9329133,4.931463,-7.724636,1.2254819,10.7925825,2.1799119,0.75742805,2.8198571,-10.002012,0.4285401,3.1917527,-1.4140264,-2.528188,-2.3149347,-4.7137628,2.6643496,3.2066898,-5.0509453,2.4802098,-2.2036865,-1.6543424,0.46992996,1.7166332,2.8775694,-5.0933647,-2.7515543,0.07213749,-0.9515598,-0.054952532,-0.32273048,-0.9247903,0.5702925,-0.86585045,3.1181784,-0.44954726,-0.43710575,-0.8027583,-2.2620661,3.5290797,-1.6862619,-0.358577,0.49881285,2.5004056,-2.605337,2.120004,-0.2927057,-0.61629933,1.4007038,0.43979728,-1.3247887,-2.471531,-0.3372862,0.37404087,-1.5881222,0.7092147,-1.6769389,-2.0645406,0.487043,-0.22995044,-0.11881613,0.16915438,0.11620805,0.9618866,-0.8385863,0.3939445,0.21307954,0.23350981,0.20986387,0.6598912,-0.3551094,-0.01873321,-0.17863639,-0.62582844,-0.34547973,-0.7288213,-0.91347235,-0.9142126,1.4666528,-0.078780055,-1.8698697,0.74714893,-0.7774965,0.032643516,-0.5947913,0.8339671,-0.2692855,1.5913794,1.3860089,0.038331423,-0.5248708,1.2344693,1.3576932,-1.2256714,-0.34151092,-0.6775389,0.9327423,0.47551614,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Onion white/83_100.jpg,Onion white,-3.1133258,-3.1676745,-10.434035,6.0611744,2.099751,2.1175919,-0.31907612,6.1118417,1.6558017,-5.3329387,-5.640718,2.0134192,0.02625721,-1.6754227,-0.5760734,1.3757938,-3.9378223,1.0150981,0.5072703,-2.3338306,4.4251676,0.19521216,0.29062694,1.8445655,0.9208948,2.515807,-5.362904,-1.6883869,-1.1858408,1.6407923,-1.0250832,-1.2287478,0.12685134,-0.45565063,-1.8810854,2.3809583,-0.048398755,0.8526235,-0.21029596,-1.2508494,0.8721011,-2.137352,1.2896348,-1.4521983,1.3764429,-1.1321924,0.116107166,2.060104,0.3958077,0.044492494,0.8632595,1.7888194,-0.08064104,0.2745026,-0.771162,-3.086594,0.10064537,-1.7643374,1.9687907,0.0046768673,0.61585563,0.16750114,1.1654363,-1.1442251,0.13466735,1.3717037,0.12601359,0.59968716,-1.0870136,-0.366563,-0.49073112,-1.4175887,0.12544423,-0.02940553,-0.37031284,-0.38564044,-0.85948163,-0.808902,-0.80136216,1.1456283,0.09551968,-1.9467922,0.82588536,-0.42090937,-0.014377907,-0.5305396,0.76732224,-0.038915023,1.5860811,1.319294,0.028545467,-0.41262615,1.0840391,1.3143162,-1.2777202,-0.40698332,-0.6939831,0.8836425,0.37294757,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Corn/r2_153_100.jpg,Corn,7.705972,0.5968338,-6.2191443,6.3019176,-6.9524846,0.9311921,9.309107,2.7004807,0.15129614,-2.6604795,-11.193015,4.0002904,2.7933505,-0.15371935,-4.392536,-2.9588754,-5.295377,-0.24150088,3.171018,-1.5165741,2.582983,-4.2650347,-3.7598517,3.315833,1.0558589,-1.7529714,-5.720076,-2.366415,-0.16895887,-0.80756474,3.4096637,1.3088341,0.4140678,-2.0923378,0.6420905,1.5708439,-1.6757219,1.2220968,-0.18271264,1.4074363,-1.4948523,-1.4765872,-0.9732309,-1.3930734,-0.3969001,0.73633456,-1.3451442,-1.6558616,1.0358603,1.2391932,0.809435,-0.35655636,0.17132984,1.1566217,-0.42264757,-1.3898518,-1.0085322,-0.9594487,0.47634006,-0.41956195,-0.5926003,-0.07929398,1.2637131,0.25882712,0.86936647,-0.47999156,-0.21726824,-0.0022778718,-0.7262754,0.25751138,0.40676552,-1.3088936,-0.79880154,-0.7533786,0.0047855526,-0.43812814,-0.73746324,-0.17579688,-0.76276547,1.2988522,-0.20752594,-1.5187986,1.0285882,-0.7122049,-0.06543182,-0.51082164,0.53172445,-0.2782485,1.6620641,1.4250153,-0.10225354,-0.44690263,1.1824226,1.3223089,-1.3248894,-0.3287729,-0.6449337,0.9331884,0.48364303,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Clementine/0_100.jpg,Clementine,-2.3223684,-14.565789,-6.5410304,-2.879553,-3.1576679,3.5523927,-0.59029925,2.3451254,-3.8847957,-0.15831433,-5.0167284,0.8702233,6.6335936,1.6996592,-3.8176103,-3.3422463,-4.420313,1.0091358,2.8084989,0.082972206,3.8341367,1.3864547,-1.0129575,4.3737183,0.33570978,5.1279964,-7.4971848,0.4449238,-1.2996509,2.5194085,1.0818443,-1.4094335,-1.3838419,-0.039393142,-1.053687,1.2147179,-0.8427981,2.4131296,-1.7137141,0.805413,0.6479502,-2.418351,-0.46392614,0.05232001,1.062894,0.22232829,-0.1747077,-1.6265967,0.96951413,0.12864894,0.511846,0.7319518,-0.23479283,-0.6448078,0.9164964,-2.0157335,-1.5716149,-2.8016782,-0.627483,0.28234532,0.044822853,-1.6863325,-0.79136837,0.024580484,0.28378755,-1.7430155,1.5229932,-0.41343418,-0.41838008,0.64085335,0.49410972,-1.0995096,0.83882505,-0.56707925,-0.5126781,-1.3926288,-0.4228113,-0.75834864,-0.8314698,1.6823215,-0.52981585,-1.8530995,0.4900761,-0.1609135,0.05396008,-0.73073375,0.6136978,-0.4190445,1.7917192,1.2518715,0.117475174,-0.3812322,0.9275638,1.4446412,-1.3189354,-0.36106694,-0.7235689,0.9794406,0.5107993,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Lime/113_100.jpg,Lime,-6.7114043,1.1955005,-5.6724105,1.1125344,-8.212279,0.71911734,-1.2585968,-5.388362,1.0653429,-4.6317368,-4.1664715,0.7598471,2.3833063,0.2276723,-1.3192708,-0.70039827,-0.9776719,-0.66585183,1.828674,-1.3634112,1.2419325,-0.98277795,-0.1830879,-0.5812085,2.3641486,2.0242953,-5.053871,-1.6879913,0.46729985,0.044668533,0.50258875,-0.9126556,0.72355604,-2.3101645,-0.13572153,1.0780213,0.5910931,1.0582275,-1.687463,0.20182332,1.8958895,-1.3021648,-1.0915821,-0.61314076,1.2562305,0.25331563,0.15379365,-0.8749961,-0.1316295,0.37239903,0.27824253,-0.19733042,-0.32286912,-0.13552654,0.66803527,-1.2977312,0.091355525,-1.6840767,0.31963608,-0.47349092,-0.50456434,-0.35694677,-0.62079936,0.30068856,0.98155606,-0.8207085,0.8337268,0.3162288,-0.651675,-0.773382,0.97089213,-1.4392104,-1.4762412,0.9179706,-0.7362054,-0.42927948,-1.359133,-0.27126908,-0.56494254,2.1216996,0.50181746,-2.6893802,0.9378681,-0.80138093,-0.070159994,-1.7941989,-0.9679351,-0.0007914629,1.2873433,2.183194,0.9690115,-0.48606086,0.82579625,1.5699496,-1.6178168,-0.5204153,-0.7393921,0.8691192,0.34804434,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Lime/189_100.jpg,Lime,-6.319888,1.5384449,-6.22791,-0.11055587,-7.811548,1.5107036,-0.92646295,-6.5872636,0.70906085,-4.587394,-3.9322433,-0.7190829,1.8150154,-0.0057979664,-1.0965891,-1.3045603,-1.2268636,0.87624997,2.4280038,-1.1878577,2.94174,-1.1588825,0.028982246,1.4750813,3.115556,1.4703091,-5.3670454,-1.7959458,0.47522712,-0.9886044,-0.9033654,-1.9623479,-0.80304825,-2.2607493,0.33384055,1.2299895,0.3882627,0.8940158,-1.5395666,-0.9749987,1.0776196,-1.7721928,-0.7280331,0.50380063,-0.097338416,-0.89106596,-0.69561064,-0.32518345,0.5448794,1.0024283,0.5892699,-0.010527889,0.16467512,0.14167443,0.6599702,-1.80255,-0.010976956,-2.0544624,-0.5325073,0.98583055,-1.1490148,0.17008324,0.7133061,0.32266453,0.591627,-0.20682718,0.6570745,0.68778557,-1.270013,0.16234781,0.36022893,0.086764164,0.0018052256,-0.8818508,1.2592176,-1.4202262,-1.4652419,-1.6818055,-2.3087285,0.5151447,-1.8469822,-0.36807692,0.9041553,-0.88697773,0.5575123,-0.09063052,-0.11006751,-0.41764706,1.3019361,1.3990487,-0.3425465,-0.39115062,1.2759625,1.2064896,-1.239253,-0.24903812,-0.64123344,1.1190978,0.49391514,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Walnut/r2_93_100.jpg,Walnut,10.89014,1.6898203,-16.179102,-2.7896523,-1.2002444,-0.07582845,-1.1110742,0.4429877,-3.8368678,-2.988181,-2.1122663,2.129263,-1.1621808,0.04844147,-1.230411,-0.3327223,-5.534239,2.2396557,-0.0593368,-1.2317619,3.1154969,-0.3862558,-0.5193725,-0.6847887,2.0446026,4.0723047,-5.8283105,0.44665876,-0.28826302,-2.1383464,1.2566772,-1.7011943,2.3284657,-1.4671199,-1.2347426,1.4626982,-2.4317565,-0.045951936,-2.380104,-0.1895633,1.5340877,-2.4717596,-1.7554132,1.3047525,2.1622214,-1.3415177,-0.07179532,-2.2243586,0.95558333,-0.14290226,1.3811749,-1.513861,0.32715318,1.3916292,0.028819032,-2.3148599,-1.8734605,-3.895493,-0.599633,0.09828204,-1.8599155,0.12807912,1.551306,-0.2621167,0.13050224,0.559969,0.3190795,-1.3622684,-0.51191914,0.007635142,1.0267589,-1.1190096,-0.9451008,-0.56179535,-0.88573766,0.43032336,-0.6850682,-0.7449301,-1.0451108,1.3080236,0.05603668,-1.4423723,1.2987528,-0.5253026,-0.15759455,-0.47289547,0.543901,-0.3545867,1.4903166,1.5655679,-0.11532562,-0.35840285,1.1656263,1.3188412,-1.2629356,-0.25167105,-0.58961946,0.89612585,0.51949006,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
s3://p8-data-cloud/Fruits_Cloud/Corn/r2_55_100.jpg,Corn,6.464746,2.4839668,-8.900726,9.092219,-7.445056,2.4016175,8.131441,1.3059914,-4.515886,-5.400006,-4.3988523,-1.2288839,5.271303,4.171653,0.12817527,-3.866337,-4.737861,-0.22883347,-2.2923481,-2.6484218,4.1921024,2.5331683,-2.158565,0.12651014,2.1037471,-0.16850178,-2.6967049,-0.74397206,1.4401946,2.0058928,0.93636316,-3.420425,-0.17415491,-0.15695767,2.9132895,1.9913896,-0.7625969,0.36622414,-4.331627,0.47396576,1.1261227,-2.7634778,-0.428519,1.0083771,-0.80992573,-2.709955,1.3521628,-1.4110625,0.54677486,1.2163184,1.5891526,1.7306201,-1.0706543,0.32080212,0.97801256,-0.41443023,-0.0136299925,-2.401197,1.2756503,0.3454442,-0.56917614,-0.28499168,0.6297805,0.26324764,0.9728222,0.25431928,-0.17707393,0.1399414,-0.0683162,0.3232963,0.5789067,-1.7618272,-0.045508914,-0.054201413,-0.43711343,-0.8707214,-0.7797153,-0.5350343,-0.88217974,1.6974624,-0.2264811,-1.6088526,1.1743746,-0.7923206,0.058156654,-0.6752245,0.54163134,-0.15109597,1.5404118,1.4696271,-0.091698654,-0.43980235,1.0545857,1.3358883,-1.2698673,-0.27061006,-0.63278955,0.99834245,0.48077825,0.2272305,0.2552994,-0.016436728,-0.10435948,-0.14282396,0.60613245,0.044416808,-0.08786162,0.019007713,0.32762975,-0.33262858,0.13360709,0.123631865,0.8853368,-0.11346302,0.117629714,-0.21752945,0.49077207,-0.22938958,0.3075054,0.31408548,-0.22172321,0.066234455,-0.5337924,0.010560614,0.17632207,-0.011455903,-0.34833056,0.5532639,0.22092372,-0.25739998,0.2581814,0.012481096,-0.0937753,0.15073425,-0.5051634,-0.12609865,-0.43324965
